Port,Protocol,Count
457,ICMP,10
324,ICMP,11
412,TCP,11
401,UDP,11
10200,ICMPv6,1
707,IPv6,18
534,UDP,11
545,TCP,9
53662,ESP,1
56177,AH,1
149,GRE,7
36914,OSPF,1
44048,ESP,1
5723,AH,1
39371,AH,1
52842,TCP,1
52964,UDP,1
54993,ESP,1
19248,TCP,1
54974,GRE,1
56345,OSPF,1
323,ICMP,9
668,UDP,9
679,TCP,12
546,TCP,7
535,UDP,10
589,ICMP,12
456,ICMP,6
26176,ESP,1
53950,ICMP,1
402,UDP,8
413,TCP,6
839,IPv6,10
706,IPv6,6
169,ESP,13
63266,AH,1
16301,ICMPv6,1
54564,IPv6,1
42018,UDP,1
15181,AH,1
57410,OSPF,1
44552,TCP,1
11764,ICMP,1
547,TCP,16
536,UDP,8
1023,GRE,11
403,UDP,8
414,TCP,7
62160,GRE,1
669,UDP,7
709,IPv6,7
61836,AH,1
459,ICMP,11
326,ICMP,11
5707,ESP,1
60637,AH,1
49922,AH,1
1024,GRE,13
325,ICMP,10
548,TCP,10
404,UDP,14
415,TCP,7
537,UDP,9
708,IPv6,7
29046,UDP,1
458,ICMP,15
51578,OSPF,1
55281,ICMPv6,1
54911,OSPF,1
63628,TCP,1
17682,GRE,1
416,TCP,13
405,UDP,8
8714,TCP,1
549,TCP,9
538,UDP,16
13141,UDP,1
52656,ICMPv6,1
1021,GRE,9
25005,ICMP,1
29514,ESP,1
328,ICMP,5
50861,IPv6,1
63119,ESP,1
43944,ESP,1
417,TCP,19
406,UDP,15
1022,GRE,10
327,ICMP,11
36975,GRE,1
539,UDP,9
53848,OSPF,1
11538,ICMPv6,1
1059,AH,1
51240,GRE,1
407,UDP,10
418,TCP,8
61832,AH,1
50061,ESP,1
12076,UDP,1
42445,IPv6,1
14771,IPv6,1
18784,AH,1
1020,GRE,5
58429,ESP,1
40716,UDP,1
20132,OSPF,1
61294,OSPF,1
329,ICMP,15
408,UDP,7
419,TCP,12
16691,ICMPv6,1
51454,ICMPv6,1
23860,OSPF,1
51394,ESP,1
480,OSPF,9
15282,GRE,1
28312,ESP,1
409,UDP,11
50482,ICMP,1
58717,ICMP,1
51680,ICMP,1
52161,IPv6,1
54874,AH,1
51016,AH,1
12788,GRE,1
57105,ESP,1
2746,TCP,1
63751,TCP,1
63884,TCP,1
180,AH,9
491,ICMPv6,8
482,OSPF,7
37320,UDP,1
3724,ICMP,1
15665,UDP,1
61266,ICMP,1
31707,ESP,1
12109,IPv6,1
23732,OSPF,1
9772,GRE,1
1019,GRE,6
51450,OSPF,1
25295,OSPF,1
181,AH,5
60144,UDP,1
49140,ICMPv6,1
490,ICMPv6,6
58008,IPv6,1
481,OSPF,15
4631,ESP,1
59167,UDP,1
57616,TCP,1
64509,ICMPv6,1
58857,ICMP,1
63886,TCP,1
9060,UDP,1
182,AH,6
351,OSPF,6
484,OSPF,14
1017,GRE,12
60904,ICMP,1
59503,ESP,1
43159,OSPF,1
18741,GRE,1
65528,AH,1
62466,ICMP,1
183,AH,12
25173,ICMPv6,1
64279,IPv6,1
350,OSPF,14
483,OSPF,15
15837,IPv6,1
3942,TCP,1
6869,IPv6,1
22413,ICMPv6,1
65172,UDP,1
7378,GRE,1
1018,GRE,7
38156,ESP,1
184,AH,6
56413,TCP,1
56708,IPv6,1
495,ICMPv6,9
362,ICMPv6,8
21821,IPv6,1
1015,GRE,2
486,OSPF,11
57348,GRE,1
353,OSPF,4
220,OSPF,14
6300,UDP,1
59204,IPv6,1
16341,GRE,1
47705,OSPF,1
2610,TCP,1
38532,TCP,1
39413,ICMPv6,1
19179,OSPF,1
185,AH,10
361,ICMPv6,11
494,ICMPv6,9
16115,AH,1
352,OSPF,9
485,OSPF,6
24767,AH,1
1016,GRE,16
45318,ICMPv6,1
49883,IPv6,1
14098,ESP,1
52651,OSPF,1
63536,ICMP,1
493,ICMPv6,15
186,AH,7
56038,ESP,1
360,ICMPv6,8
1013,GRE,8
60908,ICMP,1
57658,ICMP,1
222,OSPF,11
355,OSPF,10
15541,TCP,1
64955,TCP,1
488,OSPF,8
40455,GRE,1
38024,ESP,1
7511,TCP,1
63115,ESP,1
24932,OSPF,1
35817,ICMP,1
492,ICMPv6,14
187,AH,4
1014,GRE,8
354,OSPF,9
487,OSPF,12
221,OSPF,9
64945,UDP,1
50088,AH,1
65187,TCP,1
44220,OSPF,1
188,AH,13
55099,ESP,1
62102,ICMPv6,1
19185,ICMPv6,1
33377,GRE,1
18925,ICMP,1
971,IPv6,7
280,GRE,10
56797,UDP,1
56279,GRE,1
60576,IPv6,1
100,ICMPv6,9
60938,ICMPv6,1
233,ICMPv6,10
499,ICMPv6,10
366,ICMPv6,8
49316,TCP,1
16528,ICMP,1
59083,ICMP,1
224,OSPF,7
357,OSPF,6
20464,TCP,1
189,AH,8
7455,ICMPv6,1
51119,GRE,1
38159,ESP,1
281,GRE,13
54714,GRE,1
17726,ICMP,1
970,IPv6,11
19406,IPv6,1
232,ICMPv6,10
365,ICMPv6,10
62972,IPv6,1
223,OSPF,7
59201,IPv6,1
498,ICMPv6,11
356,OSPF,8
489,OSPF,7
57365,ESP,1
20112,ICMP,1
7370,GRE,1
840,IPv6,10
590,ICMP,11
10,IPv6,14
62233,ICMPv6,1
56400,UDP,1
973,IPv6,9
21154,ESP,1
497,ICMPv6,8
231,ICMPv6,15
364,ICMPv6,4
61227,TCP,1
61216,UDP,1
282,GRE,10
57654,ICMP,2
57213,GRE,1
226,OSPF,4
359,OSPF,9
10281,AH,1
22108,AH,1
56149,GRE,1
56705,IPv6,1
972,IPv6,11
52713,TCP,1
39339,GRE,1
23387,IPv6,1
52756,ICMP,1
363,ICMPv6,10
230,ICMPv6,5
496,ICMPv6,4
283,GRE,14
4037,UDP,1
150,GRE,12
59598,IPv6,1
49902,ESP,1
54142,TCP,1
358,OSPF,8
48557,IPv6,1
225,OSPF,6
59894,ESP,1
51809,IPv6,1
54605,ESP,1
170,ESP,10
12,IPv6,8
63259,AH,1
30744,GRE,1
592,ICMP,15
975,IPv6,11
680,TCP,10
30955,ICMPv6,1
842,IPv6,7
17933,UDP,1
62046,ESP,1
47637,ESP,1
104,ICMPv6,8
237,ICMPv6,6
284,GRE,14
151,GRE,6
59814,OSPF,1
27431,OSPF,1
65523,AH,1
61214,UDP,1
6691,UDP,1
51508,UDP,2
228,OSPF,7
25351,UDP,1
171,ESP,8
57992,UDP,1
61928,GRE,2
28201,AH,1
670,UDP,11
681,TCP,13
591,ICMP,8
11,IPv6,6
841,IPv6,14
974,IPv6,15
47505,ESP,1
3854,ICMP,1
41682,AH,1
45106,ESP,1
285,GRE,7
236,ICMPv6,4
152,GRE,13
369,ICMPv6,13
103,ICMPv6,13
227,OSPF,10
10454,OSPF,1
31962,ESP,1
51507,UDP,1
64896,ICMPv6,1
14,IPv6,11
54438,IPv6,1
671,UDP,9
682,TCP,7
60066,ICMP,1
55916,GRE,1
844,IPv6,9
711,IPv6,11
172,ESP,14
5944,GRE,1
977,IPv6,8
6733,IPv6,1
286,GRE,9
41683,AH,1
153,GRE,7
594,ICMP,11
461,ICMP,7
102,ICMPv6,7
61812,ESP,1
368,ICMPv6,8
235,ICMPv6,9
55769,IPv6,1
63078,IPv6,1
14129,ICMP,1
18959,ICMPv6,1
55801,ESP,1
55934,ESP,1
32247,OSPF,1
13,IPv6,8
60067,ICMP,1
54439,IPv6,1
550,TCP,10
49759,IPv6,1
460,ICMP,8
672,UDP,9
683,TCP,10
976,IPv6,7
843,IPv6,4
41984,OSPF,1
710,IPv6,13
173,ESP,12
101,ICMPv6,11
287,GRE,9
154,GRE,4
367,ICMPv6,8
593,ICMP,7
234,ICMPv6,15
12980,OSPF,1
56297,ESP,1
48700,ESP,1
229,OSPF,12
16,IPv6,17
58733,OSPF,1
50696,TCP,1
32127,OSPF,1
62360,ICMPv6,1
684,TCP,11
673,UDP,7
540,UDP,6
551,TCP,9
174,ESP,9
979,IPv6,9
54391,TCP,1
288,GRE,6
28740,ICMP,1
846,IPv6,11
155,GRE,14
713,IPv6,11
330,ICMP,11
596,ICMP,9
463,ICMP,8
51540,ICMP,1
108,ICMPv6,7
52450,ESP,1
4795,AH,1
14150,ICMPv6,1
43829,ESP,1
4480,IPv6,1
15,IPv6,11
552,TCP,13
541,UDP,11
25526,IPv6,1
175,ESP,4
712,IPv6,11
56202,OSPF,1
64891,ICMPv6,1
289,GRE,12
156,GRE,11
845,IPv6,10
978,IPv6,12
462,ICMP,16
40681,ICMPv6,1
674,UDP,11
685,TCP,6
595,ICMP,13
33335,ICMPv6,1
107,ICMPv6,9
18,IPv6,12
64580,AH,1
34352,AH,1
50554,UDP,1
420,TCP,7
22605,TCP,1
176,ESP,14
47188,UDP,1
157,GRE,9
848,IPv6,11
715,IPv6,11
598,ICMP,12
465,ICMP,10
61287,OSPF,1
675,UDP,13
686,TCP,13
553,TCP,11
542,UDP,10
332,ICMP,11
51885,UDP,1
52581,ESP,1
106,ICMPv6,16
54555,IPv6,1
239,ICMPv6,10
54422,IPv6,1
17,IPv6,12
5997,AH,1
58998,OSPF,1
19229,UDP,1
177,ESP,16
26165,GRE,1
58878,ICMPv6,1
597,ICMP,5
847,IPv6,5
2264,AH,1
714,IPv6,7
57402,OSPF,1
554,TCP,8
543,UDP,11
105,ICMPv6,4
421,TCP,11
464,ICMP,7
410,UDP,10
28454,ESP,1
687,TCP,10
331,ICMP,10
54733,AH,1
676,UDP,11
238,ICMPv6,6
27318,ICMPv6,1
35994,ICMPv6,1
158,GRE,13
14280,ICMPv6,1
51315,ICMPv6,1
48608,AH,1
51928,IPv6,1
52454,ESP,1
62231,ICMPv6,1
178,ESP,9
30523,AH,1
334,ICMP,11
60925,OSPF,1
61156,OSPF,1
201,ICMP,12
467,ICMP,10
54384,UDP,1
677,UDP,11
688,TCP,11
63686,OSPF,1
717,IPv6,12
544,UDP,11
422,TCP,9
555,TCP,11
411,UDP,6
5069,OSPF,1
53500,GRE,1
159,GRE,14
59811,ICMPv6,1
55805,AH,2
55197,GRE,1
58560,AH,1
19,IPv6,14
57671,ICMPv6,1
179,ESP,12
53357,IPv6,1
26689,UDP,1
716,IPv6,9
466,ICMP,6
678,UDP,10
689,TCP,10
333,ICMP,12
599,ICMP,8
412,UDP,10
423,TCP,8
200,ICMP,8
545,UDP,11
556,TCP,9
49225,ICMP,1
51897,TCP,1
849,IPv6,10
59095,OSPF,1
52962,TCP,1
50211,ICMP,1
57496,AH,1
19357,UDP,1
679,UDP,8
203,ICMP,10
546,UDP,10
557,TCP,12
336,ICMP,11
57230,AH,1
413,UDP,14
719,IPv6,13
424,TCP,5
12842,OSPF,1
33945,IPv6,1
33812,IPv6,1
469,ICMP,8
53846,ICMPv6,1
53764,GRE,1
62356,OSPF,1
37023,OSPF,1
60932,ICMPv6,1
38187,AH,1
47785,ESP,1
558,TCP,12
547,UDP,8
414,UDP,5
468,ICMP,13
425,TCP,6
202,ICMP,9
335,ICMP,6
61207,UDP,1
57231,AH,1
26725,IPv6,1
30823,OSPF,1
718,IPv6,7
47899,GRE,1
109,ICMPv6,13
56471,ICMPv6,1
54685,IPv6,1
57797,OSPF,2
36443,IPv6,1
27127,ESP,1
50900,AH,1
47222,IPv6,1
45763,TCP,1
8857,TCP,1
415,UDP,10
426,TCP,15
548,UDP,11
559,TCP,15
59090,OSPF,1
16378,AH,1
338,ICMP,10
205,ICMP,11
61082,GRE,1
27259,ESP,1
36871,ESP,1
416,UDP,13
427,TCP,8
204,ICMP,5
48391,TCP,1
549,UDP,10
50113,ICMPv6,1
61823,AH,1
337,ICMP,7
29902,TCP,1
65503,ESP,1
31981,AH,1
44189,ESP,1
32080,AH,1
61081,GRE,1
37039,ICMPv6,1
417,UDP,10
428,TCP,7
64437,ESP,1
46582,ESP,1
64947,TCP,1
207,ICMP,4
56161,AH,1
2892,TCP,1
32081,AH,1
60981,GRE,1
29508,GRE,1
45253,ESP,1
35523,GRE,1
43823,ESP,1
45884,UDP,1
13396,UDP,1
13730,ESP,1
9546,ESP,1
11593,ESP,1
429,TCP,7
418,UDP,8
339,ICMP,6
206,ICMP,7
38461,ICMP,1
52693,GRE,2
45695,ICMPv6,1
490,OSPF,10
49190,GRE,1
209,ICMP,10
59159,TCP,1
46469,AH,1
419,UDP,10
12064,UDP,1
11976,TCP,1
15176,AH,1
42153,UDP,1
21212,OSPF,1
52336,AH,1
60093,ICMPv6,1
10502,UDP,1
58417,ESP,1
2085,IPv6,1
54997,AH,1
9609,ICMPv6,1
208,ICMP,13
58704,ICMP,1
47798,AH,1
41129,IPv6,1
53664,AH,1
22242,AH,1
29718,ICMPv6,1
492,OSPF,11
51138,AH,1
63680,OSPF,1
64807,UDP,1
53700,OSPF,1
10114,GRE,1
50985,IPv6,1
65039,UDP,1
191,AH,14
50297,GRE,1
36288,TCP,1
47400,AH,1
491,OSPF,16
50244,ICMPv6,1
190,AH,8
60920,OSPF,1
46894,ICMPv6,1
18863,GRE,1
35912,TCP,1
26374,OSPF,1
47963,ICMPv6,1
192,AH,17
38703,IPv6,1
370,ICMPv6,9
361,OSPF,15
494,OSPF,12
57207,GRE,1
63994,UDP,2
59329,IPv6,1
44293,GRE,1
9784,GRE,1
7256,GRE,1
21290,ESP,1
62797,UDP,1
193,AH,8
36278,TCP,1
36267,UDP,1
8585,GRE,1
25183,ICMPv6,1
493,OSPF,9
360,OSPF,12
4187,TCP,1
39901,IPv6,1
13257,UDP,1
48196,ICMPv6,1
7122,GRE,1
39419,OSPF,1
21346,OSPF,1
49391,ICMPv6,1
63863,UDP,1
56407,TCP,1
194,AH,14
54728,ESP,1
230,OSPF,10
61639,IPv6,1
363,OSPF,6
496,OSPF,4
59327,IPv6,1
65172,TCP,1
5167,ICMP,1
29970,OSPF,1
17606,OSPF,1
58936,TCP,1
36136,UDP,1
64430,ESP,1
13126,UDP,1
6912,ESP,1
195,AH,13
362,OSPF,15
37200,UDP,1
64696,ESP,1
15958,IPv6,1
495,OSPF,6
15155,ESP,1
50252,ICMPv6,1
5908,ICMPv6,1
30808,ICMP,1
61461,UDP,1
61594,UDP,1
59157,UDP,1
64757,ICMPv6,1
7522,TCP,1
63743,TCP,1
56401,TCP,1
196,AH,14
14009,OSPF,1
374,ICMPv6,6
241,ICMPv6,11
8975,UDP,1
365,OSPF,12
498,OSPF,11
232,OSPF,12
61949,AH,1
59296,TCP,1
14018,ICMPv6,1
9965,ICMP,1
30518,ESP,1
28618,ICMP,1
62323,ICMP,1
12509,GRE,1
58421,ESP,1
240,ICMPv6,8
56828,IPv6,1
197,AH,10
21660,UDP,1
373,ICMPv6,12
497,OSPF,7
364,OSPF,4
231,OSPF,11
7206,ICMPv6,1
59884,ESP,1
49871,IPv6,1
37338,UDP,1
290,GRE,6
59868,GRE,1
21488,ICMPv6,1
981,IPv6,7
372,ICMPv6,7
198,AH,8
234,OSPF,10
101,OSPF,19
48673,IPv6,1
50242,OSPF,1
367,OSPF,10
31257,TCP,1
43780,IPv6,1
20330,UDP,1
199,AH,13
291,GRE,21
980,IPv6,15
371,ICMPv6,5
18580,IPv6,1
15954,IPv6,1
8976,UDP,1
43092,GRE,1
57339,GRE,1
366,OSPF,9
233,OSPF,11
100,OSPF,11
64721,ICMP,1
58404,GRE,1
38017,GRE,1
499,OSPF,7
42994,GRE,1
18991,GRE,1
49873,IPv6,1
40232,AH,1
58082,UDP,1
27370,GRE,1
292,GRE,10
20,IPv6,7
850,IPv6,10
983,IPv6,3
15028,ESP,1
112,ICMPv6,12
21541,TCP,2
378,ICMPv6,8
56153,ESP,1
900,AH,15
245,ICMPv6,11
369,OSPF,3
53189,UDP,1
236,OSPF,7
103,OSPF,9
4342,IPv6,1
20465,UDP,1
63243,AH,1
64390,IPv6,1
64878,OSPF,1
10271,AH,1
23628,ICMPv6,1
58094,TCP,1
160,GRE,12
54835,GRE,1
37217,TCP,1
982,IPv6,7
54046,ICMP,1
34982,TCP,1
51125,ESP,1
111,ICMPv6,8
244,ICMPv6,14
44192,AH,1
102,OSPF,12
901,AH,9
377,ICMPv6,16
54265,TCP,1
293,GRE,6
3507,ICMPv6,2
33141,ESP,1
59588,IPv6,1
38415,TCP,1
235,OSPF,12
368,OSPF,9
51635,TCP,1
16869,TCP,1
55808,AH,1
31033,ICMP,1
51549,ICMP,1
63111,AH,1
180,ESP,5
60017,TCP,1
39525,ICMP,1
22,IPv6,9
985,IPv6,7
56444,ICMP,1
690,TCP,9
852,IPv6,6
243,ICMPv6,8
53787,ESP,1
376,ICMPv6,11
110,ICMPv6,6
294,GRE,6
26170,GRE,1
902,AH,11
161,GRE,5
238,OSPF,11
31298,ICMP,1
105,OSPF,5
29713,OSPF,1
181,ESP,7
60605,ESP,1
41872,ICMPv6,1
851,IPv6,8
30964,ICMPv6,1
60567,IPv6,1
49325,TCP,1
21,IPv6,7
691,TCP,11
680,UDP,10
984,IPv6,11
24463,IPv6,1
375,ICMPv6,7
242,ICMPv6,16
295,GRE,8
162,GRE,11
903,AH,5
57468,GRE,1
237,OSPF,10
104,OSPF,9
18942,ICMPv6,1
182,ESP,13
27241,GRE,1
27770,TCP,1
24,IPv6,8
692,TCP,11
681,UDP,14
54126,UDP,1
471,ICMP,15
64395,IPv6,1
2618,UDP,1
854,IPv6,13
39109,ESP,1
987,IPv6,11
54859,ESP,1
721,IPv6,10
904,AH,4
21412,TCP,1
296,GRE,13
116,ICMPv6,6
163,GRE,10
48679,IPv6,1
249,ICMPv6,5
107,OSPF,10
16732,TCP,1
16721,UDP,1
26379,OSPF,1
23,IPv6,9
36091,ICMPv6,1
55756,IPv6,1
693,TCP,9
682,UDP,15
560,TCP,10
54042,ICMP,1
58568,AH,1
470,ICMP,13
986,IPv6,14
853,IPv6,14
720,IPv6,5
183,ESP,10
34357,AH,1
905,AH,5
48908,ICMPv6,1
63415,OSPF,1
297,GRE,6
115,ICMPv6,6
164,GRE,7
62410,TCP,1
248,ICMPv6,17
106,OSPF,9
12818,ICMP,1
239,OSPF,9
26,IPv6,8
550,UDP,12
561,TCP,8
683,UDP,15
694,TCP,14
723,IPv6,12
56214,ICMPv6,1
184,ESP,9
62701,IPv6,1
62298,ESP,1
298,GRE,12
165,GRE,10
856,IPv6,17
906,AH,11
989,IPv6,12
52617,ICMP,1
247,ICMPv6,6
473,ICMP,17
340,ICMP,10
3449,ESP,1
114,ICMPv6,10
109,OSPF,10
59768,AH,1
25,IPv6,12
4779,ESP,1
695,TCP,10
60001,UDP,1
684,UDP,8
551,UDP,9
562,TCP,6
855,IPv6,8
722,IPv6,8
185,ESP,10
56346,ICMPv6,1
52705,TCP,1
299,GRE,6
907,AH,10
988,IPv6,9
166,GRE,9
472,ICMP,11
56651,UDP,1
113,ICMPv6,9
246,ICMPv6,12
379,ICMPv6,8
25717,AH,1
27313,OSPF,1
108,OSPF,15
28,IPv6,11
50540,UDP,1
430,TCP,10
552,UDP,10
563,TCP,5
186,ESP,8
167,GRE,11
858,IPv6,11
725,IPv6,11
696,TCP,8
685,UDP,5
21623,UDP,1
475,ICMP,12
51661,ICMP,1
342,ICMP,11
24559,IPv6,1
908,AH,12
53750,GRE,1
27,IPv6,9
49475,ICMP,1
420,UDP,13
431,TCP,4
49858,IPv6,1
187,ESP,8
52553,GRE,1
47022,UDP,1
17038,UDP,1
168,GRE,14
857,IPv6,8
724,IPv6,11
341,ICMP,16
686,UDP,12
697,TCP,12
59882,AH,1
553,UDP,8
564,TCP,8
57221,AH,1
474,ICMP,11
119,ICMPv6,14
909,AH,11
50176,ESP,2
2312,OSPF,1
58420,AH,1
49476,ICMP,1
2578,OSPF,1
188,ESP,9
52508,ICMPv6,1
727,IPv6,10
477,ICMP,9
344,ICMP,6
565,TCP,13
554,UDP,12
211,ICMP,6
421,UDP,12
432,TCP,3
687,UDP,7
698,TCP,10
118,ICMPv6,9
169,GRE,6
29,IPv6,8
56463,ICMPv6,1
56330,ICMPv6,1
189,ESP,10
45777,ICMP,1
4714,OSPF,1
859,IPv6,11
57656,OSPF,1
476,ICMP,9
726,IPv6,9
210,ICMP,12
300,TCP,6
699,TCP,9
343,ICMP,10
688,UDP,10
53657,AH,1
433,TCP,6
566,TCP,10
555,UDP,5
422,UDP,8
33425,OSPF,1
23769,GRE,1
117,ICMPv6,7
25198,GRE,1
2443,OSPF,1
48838,AH,1
43629,IPv6,1
17768,ESP,1
689,UDP,9
61144,OSPF,1
479,ICMP,9
213,ICMP,8
346,ICMP,8
423,UDP,4
434,TCP,11
567,TCP,10
556,UDP,13
729,IPv6,6
301,TCP,11
52148,IPv6,1
56151,AH,1
14539,UDP,1
27403,OSPF,1
54199,ICMPv6,1
345,ICMP,8
557,UDP,11
568,TCP,5
212,ICMP,8
478,ICMP,11
302,TCP,12
424,UDP,9
435,TCP,4
728,IPv6,9
53831,ICMPv6,1
3527,ICMPv6,1
54196,ICMPv6,1
50047,ESP,1
53094,ICMP,1
52862,ICMP,1
49901,AH,1
52554,GRE,1
558,UDP,8
569,TCP,8
29582,IPv6,1
215,ICMP,6
425,UDP,9
436,TCP,14
6285,ICMPv6,1
303,TCP,13
24266,TCP,1
348,ICMP,10
33433,ICMPv6,1
27350,ESP,1
57485,AH,1
58982,OSPF,1
214,ICMP,13
7177,AH,1
347,ICMP,11
304,TCP,8
426,UDP,12
437,TCP,10
559,UDP,7
26822,IPv6,1
50849,IPv6,1
53753,GRE,1
37267,ICMPv6,1
42264,TCP,1
65288,UDP,1
34010,IPv6,1
3,ICMPv6,10
4775,GRE,1
427,UDP,13
438,TCP,10
305,TCP,14
2640,TCP,1
217,ICMP,6
47451,IPv6,1
63226,ESP,1
45598,GRE,1
2,ICMPv6,11
306,TCP,12
428,UDP,14
439,TCP,13
35091,ICMP,1
1048,GRE,1
34806,UDP,1
349,ICMP,14
216,ICMP,14
65168,TCP,1
1,ICMPv6,11
57480,AH,1
307,TCP,5
2017,AH,1
38587,OSPF,1
25457,UDP,1
219,ICMP,7
429,UDP,6
12929,OSPF,1
62317,ICMP,1
58909,UDP,1
43757,IPv6,1
1697,UDP,1
1352,ICMP,1
16585,AH,1
64559,ESP,1
218,ICMP,13
308,TCP,16
40209,AH,1
7,ICMPv6,11
59736,ESP,1
32407,UDP,1
41898,GRE,1
32717,IPv6,1
4771,GRE,1
50229,OSPF,1
11073,UDP,1
43371,ICMP,1
64926,UDP,1
309,TCP,15
58828,ICMP,1
6,ICMPv6,14
46382,IPv6,1
48171,OSPF,1
38252,GRE,1
34866,ICMP,1
1040,GRE,2
52623,OSPF,1
5,ICMPv6,9
51880,TCP,1
371,OSPF,16
52454,AH,1
28975,ICMP,2
47941,OSPF,1
4,ICMPv6,7
36374,UDP,1
49191,AH,1
370,OSPF,7
57708,UDP,1
60987,ESP,1
60854,ESP,1
12569,IPv6,1
40287,IPv6,1
40154,IPv6,1
39518,OSPF,1
11513,GRE,1
382,ICMPv6,11
61901,GRE,1
240,OSPF,11
373,OSPF,14
50192,AH,1
59067,ICMP,1
35766,ESP,1
7959,IPv6,1
36668,IPv6,1
381,ICMPv6,10
25280,ICMPv6,1
372,OSPF,12
34577,ESP,1
7153,ESP,1
6332,TCP,1
40871,ICMP,1
33525,ICMP,1
9662,GRE,1
9,ICMPv6,9
60429,IPv6,1
36538,IPv6,1
52829,TCP,1
380,ICMPv6,10
34576,ESP,1
41763,GRE,1
54116,UDP,1
375,OSPF,13
242,OSPF,6
62396,GRE,1
64797,GRE,1
60701,GRE,1
11107,IPv6,1
31004,ICMP,1
64606,OSPF,1
8,ICMPv6,7
21444,OSPF,1
35502,ESP,1
35922,ICMP,1
63334,GRE,1
37178,GRE,1
36111,TCP,1
241,OSPF,13
4786,ESP,1
374,OSPF,8
35206,IPv6,1
15494,ESP,1
31136,ICMP,1
991,IPv6,12
3587,ESP,1
62036,AH,1
62169,AH,1
120,ICMPv6,11
253,ICMPv6,10
386,ICMPv6,13
22647,OSPF,1
56145,ESP,1
61937,AH,1
377,OSPF,13
244,OSPF,9
29739,GRE,1
111,OSPF,5
65284,UDP,1
52593,AH,1
55102,ICMP,1
990,IPv6,11
62667,TCP,1
47823,ICMPv6,1
56512,UDP,1
385,ICMPv6,4
252,ICMPv6,13
376,OSPF,9
3831,TCP,1
62393,GRE,1
49428,TCP,1
243,OSPF,9
39752,ICMP,1
110,OSPF,15
11068,UDP,1
63998,TCP,1
64973,ICMP,1
38378,GRE,1
7403,TCP,1
49992,IPv6,1
30,IPv6,11
993,IPv6,9
860,IPv6,9
910,AH,5
251,ICMPv6,6
41892,GRE,1
62167,AH,1
384,ICMPv6,6
6204,TCP,1
113,OSPF,14
11067,UDP,1
40642,ICMPv6,1
65164,TCP,1
246,OSPF,7
379,OSPF,11
59142,UDP,1
64668,GRE,1
170,GRE,13
992,IPv6,15
250,ICMPv6,9
56568,ICMP,1
383,ICMPv6,9
42067,OSPF,1
56015,ESP,1
8733,TCP,1
245,OSPF,9
112,OSPF,10
911,AH,4
65456,IPv6,1
378,OSPF,8
52579,ESP,1
190,ESP,8
64998,OSPF,1
171,GRE,9
862,IPv6,8
49414,UDP,1
32,IPv6,10
56430,ICMP,1
19917,AH,1
21684,ICMP,1
995,IPv6,8
13127,ICMP,1
61927,ESP,1
912,AH,9
56651,TCP,1
47028,TCP,1
124,ICMPv6,16
257,ICMPv6,8
248,OSPF,10
115,OSPF,9
191,ESP,7
8497,AH,1
12719,GRE,1
27421,ICMPv6,1
861,IPv6,6
31,IPv6,8
994,IPv6,8
54956,GRE,1
43395,OSPF,1
4908,TCP,1
690,UDP,5
32550,TCP,1
123,ICMPv6,13
63180,IPv6,1
60915,ICMPv6,1
389,ICMPv6,10
256,ICMPv6,6
21110,GRE,1
51379,ESP,1
172,GRE,10
913,AH,15
59576,IPv6,1
247,OSPF,11
57893,ICMP,1
114,OSPF,12
14403,UDP,1
38559,ICMP,1
64996,OSPF,1
192,ESP,4
34,IPv6,11
52821,TCP,1
55583,TCP,1
481,ICMP,13
60554,IPv6,1
997,IPv6,8
691,UDP,12
864,IPv6,7
731,IPv6,10
3025,IPv6,1
122,ICMPv6,17
255,ICMPv6,9
39843,TCP,1
60912,ICMPv6,1
388,ICMPv6,9
39200,ESP,1
173,GRE,8
914,AH,12
16549,GRE,1
59282,TCP,1
63050,IPv6,1
117,OSPF,6
17747,GRE,1
20737,IPv6,1
59871,ESP,1
26220,ICMPv6,1
5831,GRE,1
9878,ICMPv6,1
23714,OSPF,1
31395,ICMP,1
27546,OSPF,1
193,ESP,12
37905,ESP,1
9743,ICMPv6,1
11404,ESP,1
37359,ICMP,1
31293,ICMPv6,1
730,IPv6,13
480,ICMP,11
692,UDP,12
33,IPv6,6
56947,IPv6,1
13128,ICMP,1
570,TCP,10
996,IPv6,6
863,IPv6,7
254,ICMPv6,6
915,AH,10
387,ICMPv6,10
121,ICMPv6,10
174,GRE,10
46928,TCP,1
249,OSPF,12
8181,IPv6,1
116,OSPF,7
51747,UDP,1
55927,AH,1
60908,OSPF,1
57974,UDP,1
53938,ICMP,1
36,IPv6,15
693,UDP,10
571,TCP,15
600,IPv6,9
560,UDP,6
350,ICMP,7
32058,AH,1
866,IPv6,10
52949,UDP,1
733,IPv6,11
194,ESP,12
23235,IPv6,1
916,AH,12
999,IPv6,9
175,GRE,11
56942,IPv6,1
483,ICMP,9
57659,OSPF,1
128,ICMPv6,8
63368,AH,1
119,OSPF,15
26476,OSPF,1
35,IPv6,5
572,TCP,13
561,UDP,13
25284,ICMPv6,1
482,ICMP,9
694,UDP,9
865,IPv6,7
998,IPv6,7
62021,ESP,1
195,ESP,9
732,IPv6,5
176,GRE,7
917,AH,8
51117,ESP,1
127,ICMPv6,13
62002,GRE,1
55577,UDP,1
13916,GRE,1
47901,ICMP,1
26352,ICMPv6,1
