dstport,protocol,tag
3029,UDP,App3
897,ESP,Dev
719,ESP,Web
28047,AH,Database
10230,ICMP,App1
883,IPv6,App4
26713,GRE,SG-628
81,ICMPv6,SG-113
382,OSPF,Messaging
737,ICMP,SG-3
5252,OSPF,Cache
12228,ICMPv6,Test
306,TCP,SG-108
58674,IPv6,App3
536,IPv6,SG-307
873,TCP,App2
48385,AH,SG-659
43078,ICMPv6,Web
298,GRE,Staging
733,GRE,App1
56043,GRE,Dev
62095,ICMPv6,App3
280,UDP,SG-53
63111,OSPF,Staging
614,AH,App3
1357,ICMP,Database
707,ICMP,SG-143
997,GRE,SG-692
422,GRE,Dev
40170,TCP,SG-53
864,UDP,App4
56444,AH,Messaging
64690,GRE,Test
28998,ESP,Web
990,ICMPv6,SG-563
32583,IPv6,Database
1011,IPv6,App4
434,OSPF,Test
58203,TCP,Test
31170,ICMPv6,App1
1003,GRE,Dev
565,ESP,App3
204,IPv6,SG-426
1017,UDP,App3
57780,AH,Web
38959,GRE,Cache
481,UDP,SG-409
49406,GRE,Staging
942,GRE,Dev
149,OSPF,Web
50447,ICMP,Messaging
65,OSPF,Staging
677,OSPF,App2
415,OSPF,App3
641,ICMP,Staging
414,GRE,Messaging
214,TCP,Staging
18100,GRE,SG-762
43645,GRE,SG-756
10646,UDP,Database
387,UDP,SG-28
35239,UDP,SG-291
18,IPv6,SG-275
62790,IPv6,SG-246
6059,ESP,Staging
35275,OSPF,SG-594
41545,IPv6,SG-718
254,OSPF,Database
47060,IPv6,Prod
789,ICMP,Web
11149,TCP,SG-270
693,ESP,App3
59403,ICMPv6,SG-171
657,ICMP,SG-706
1022,ICMPv6,Database
59829,UDP,Test
29749,ICMP,SG-372
23022,ICMPv6,App2
63512,ICMPv6,SG-180
819,GRE,App3
6258,AH,SG-834
47959,ESP,App3
57364,IPv6,Test
20262,GRE,App1
515,OSPF,App1
946,ICMP,Database
569,ICMP,Database
323,IPv6,App4
568,ICMPv6,Prod
50136,ESP,SG-339
55,ICMP,App3
676,TCP,App1
13028,IPv6,SG-261
896,GRE,SG-456
62697,UDP,Web
1010,TCP,SG-275
29606,TCP,SG-240
28780,ESP,SG-929
238,GRE,App3
64634,OSPF,Dev
868,UDP,App1
827,IPv6,SG-274
870,OSPF,App1
2906,ESP,SG-883
387,OSPF,Web
61593,ICMP,Test
63859,IPv6,Test
536,ICMPv6,Web
144,GRE,Database
42594,ESP,Prod
291,ICMPv6,Dev
60398,ICMPv6,Staging
40151,ESP,Test
548,ESP,SG-593
958,ESP,Messaging
762,TCP,App1
6909,ESP,Database
255,ESP,Database
76,UDP,SG-201
946,ESP,SG-88
528,IPv6,Dev
87,ICMP,Dev
490,OSPF,App3
491,UDP,App2
931,ICMP,App3
17,AH,Messaging
735,OSPF,App1
3337,ESP,Database
57422,ICMPv6,SG-417
35,OSPF,App4
886,AH,Web
78,ESP,Prod
229,ICMPv6,Test
619,IPv6,Test
53860,ESP,SG-850
224,ICMP,Web
745,ICMPv6,SG-548
384,IPv6,SG-127
74,IPv6,App2
878,IPv6,Test
67,GRE,App1
468,AH,App2
56053,OSPF,SG-50
823,TCP,Staging
15162,ICMP,Test
5,ESP,Prod
525,GRE,Test
939,GRE,Staging
319,UDP,App4
881,AH,SG-602
367,ICMPv6,App1
1,AH,SG-978
320,TCP,Messaging
396,UDP,Staging
11040,UDP,App4
940,AH,Database
601,UDP,SG-168
36,UDP,Dev
21333,IPv6,SG-467
977,GRE,SG-824
18673,UDP,SG-700
20594,OSPF,Staging
52322,ICMP,Dev
2050,AH,Dev
8134,ICMPv6,Cache
40138,OSPF,Web
278,OSPF,Test
15476,UDP,Dev
48543,GRE,App4
88,ICMPv6,SG-7
183,TCP,SG-409
536,ICMP,Test
624,UDP,App2
26473,AH,Messaging
53652,IPv6,Prod
19875,GRE,App3
183,AH,Messaging
785,ICMPv6,App2
964,AH,Test
63415,TCP,SG-335
84,ICMP,SG-723
27802,TCP,SG-860
259,ICMPv6,SG-711
187,ICMP,Dev
389,IPv6,Dev
22,IPv6,Cache
59158,GRE,Test
770,TCP,App3
17826,ICMPv6,Messaging
32039,GRE,Messaging
59318,ICMP,Cache
11992,TCP,Web
847,ICMPv6,Messaging
35,ESP,SG-760
579,ICMP,Test
66,ICMP,Web
744,ICMP,Prod
704,GRE,SG-92
572,ICMP,App3
471,ICMP,App4
49278,ICMPv6,Dev
858,GRE,App1
593,UDP,Messaging
23,OSPF,SG-115
15938,AH,SG-290
737,AH,Test
615,ICMP,SG-102
1020,AH,Web
41846,ICMP,Web
262,TCP,Prod
523,ICMPv6,App1
40697,GRE,Messaging
703,GRE,App4
58898,TCP,App4
815,ICMP,SG-498
57239,IPv6,Prod
537,GRE,Dev
552,ICMPv6,SG-843
974,GRE,SG-602
91,UDP,App3
62089,ICMPv6,App3
1016,OSPF,SG-925
88,OSPF,Test
9420,AH,Messaging
16769,OSPF,Test
412,ICMP,SG-926
1018,AH,App4
56136,ICMPv6,Messaging
122,ICMPv6,Database
561,OSPF,SG-606
358,TCP,Staging
209,ICMP,SG-284
13095,AH,Web
44329,OSPF,SG-433
961,GRE,App4
541,GRE,App3
68,OSPF,Web
757,ICMPv6,SG-299
538,OSPF,App4
916,GRE,SG-144
37593,GRE,Test
653,OSPF,Web
97,IPv6,Messaging
216,AH,Database
509,ESP,Cache
379,TCP,App1
58,AH,Messaging
6107,OSPF,App4
494,OSPF,SG-959
327,AH,Prod
220,AH,App4
39840,ICMP,Database
239,IPv6,Dev
13131,ESP,SG-775
6777,TCP,Test
887,ICMPv6,Dev
878,AH,Web
1008,IPv6,SG-971
64975,GRE,SG-883
32390,OSPF,Cache
26355,ICMPv6,Messaging
39121,ICMPv6,Staging
296,IPv6,Staging
2983,OSPF,App4
20912,TCP,SG-83
794,ESP,Cache
39840,IPv6,Test
53105,ICMP,App4
831,ICMPv6,Prod
700,ESP,Dev
28924,AH,App4
189,ESP,SG-46
280,ICMP,Prod
764,OSPF,App3
64752,AH,App4
32212,ICMP,App2
766,ESP,SG-974
46486,ICMP,SG-851
674,UDP,Database
48605,UDP,Messaging
880,ICMPv6,SG-389
309,TCP,Web
957,ESP,SG-472
48675,GRE,Prod
36828,ICMPv6,App3
583,AH,Messaging
917,ESP,App2
634,ICMP,Dev
619,ESP,SG-446
219,UDP,Prod
42514,ESP,Database
4605,TCP,Dev
891,TCP,Cache
58231,IPv6,Dev
806,IPv6,Messaging
28359,ICMP,Web
13480,IPv6,Messaging
472,OSPF,App2
278,AH,Test
695,AH,SG-429
60422,UDP,SG-853
22639,TCP,Web
60003,AH,App1
160,ESP,SG-812
148,TCP,App1
2647,UDP,SG-340
25233,AH,App3
5705,ICMPv6,App4
3650,ICMP,App2
606,ICMPv6,App2
14171,GRE,App3
42644,GRE,Database
777,AH,SG-894
276,GRE,Prod
797,ICMPv6,Web
392,UDP,SG-494
24316,OSPF,SG-717
243,GRE,Messaging
43709,UDP,Prod
940,ESP,Cache
348,AH,SG-664
5397,TCP,Database
50606,IPv6,SG-605
888,IPv6,Messaging
810,UDP,App4
48420,AH,Messaging
77,OSPF,App1
559,ESP,App1
573,OSPF,SG-591
51128,OSPF,Database
19128,ICMP,Database
30158,IPv6,SG-33
4981,IPv6,SG-572
106,ICMPv6,Staging
9,IPv6,SG-11
992,ICMPv6,SG-977
20608,UDP,Messaging
34740,UDP,Test
903,GRE,Messaging
213,GRE,SG-937
310,AH,Cache
20264,ESP,Test
728,ESP,SG-537
53039,AH,Messaging
64012,ICMPv6,Cache
60122,GRE,Staging
451,ICMPv6,App1
75,GRE,Messaging
52,UDP,Database
1591,GRE,SG-601
4625,TCP,App4
248,IPv6,Web
768,GRE,SG-558
13257,OSPF,App3
819,ICMPv6,Web
689,IPv6,SG-778
833,IPv6,SG-984
281,GRE,SG-939
549,OSPF,Prod
30530,AH,SG-575
502,IPv6,Staging
36625,TCP,Web
4482,GRE,App1
295,GRE,Messaging
1001,OSPF,Test
360,GRE,Messaging
904,TCP,App2
1003,TCP,App4
79,IPv6,App2
349,UDP,Cache
9571,TCP,SG-582
436,IPv6,SG-990
22553,AH,Cache
217,ESP,SG-354
607,ICMP,App1
845,GRE,App3
36565,UDP,Staging
2483,ICMP,Database
44979,ESP,SG-142
46008,GRE,App2
63322,TCP,SG-583
685,ICMPv6,Staging
798,AH,SG-287
52072,ICMP,Database
34643,TCP,Cache
35317,GRE,App2
205,ESP,Staging
948,TCP,Dev
102,IPv6,Dev
9955,TCP,SG-231
51222,ESP,Web
54471,ICMP,App4
7480,UDP,SG-435
58925,IPv6,Test
704,ESP,SG-556
918,TCP,Web
640,ICMP,Dev
479,GRE,SG-631
1015,OSPF,SG-892
613,UDP,SG-6
7069,OSPF,Database
23725,UDP,App3
12099,TCP,App4
953,GRE,App1
6402,UDP,App3
715,OSPF,App3
59418,OSPF,App3
44,AH,SG-189
942,OSPF,App1
845,UDP,SG-601
43963,IPv6,Web
458,ICMP,Cache
16430,TCP,SG-780
465,ESP,Web
55648,UDP,Test
960,IPv6,Messaging
876,ICMPv6,SG-201
926,ESP,Database
58212,ICMP,App1
40826,ICMP,Web
180,OSPF,SG-558
586,AH,SG-615
48120,TCP,SG-928
809,UDP,SG-478
440,AH,SG-122
938,TCP,SG-342
175,ICMP,App2
579,OSPF,Test
59242,OSPF,App1
390,GRE,Messaging
144,ESP,App2
5337,ESP,Dev
250,OSPF,Dev
58619,AH,App4
418,ICMP,SG-775
14448,GRE,Messaging
58976,TCP,Cache
47346,ICMPv6,SG-125
59846,UDP,App2
15822,ICMP,SG-43
1552,ESP,SG-328
38687,TCP,App4
606,ICMP,Prod
5425,ICMP,SG-466
56843,GRE,SG-383
651,GRE,Prod
25557,ICMP,Web
768,TCP,SG-585
588,TCP,App1
287,GRE,Messaging
927,ICMP,Messaging
25,ICMPv6,SG-472
11715,ICMP,App2
3196,UDP,Test
911,ICMP,Test
731,ICMPv6,SG-989
509,TCP,Web
450,OSPF,App4
12630,ESP,SG-105
713,AH,SG-572
92,ICMP,SG-397
650,ICMP,Cache
23462,GRE,Cache
361,ESP,App1
666,UDP,SG-26
710,TCP,Dev
18263,ICMPv6,Cache
53025,TCP,SG-145
654,OSPF,Database
43735,GRE,Staging
353,ICMPv6,App4
60812,OSPF,SG-904
146,ICMPv6,App1
55,IPv6,Prod
932,GRE,App4
800,TCP,SG-276
12987,ESP,Staging
774,OSPF,Dev
53443,ICMPv6,SG-526
492,GRE,Dev
22584,ESP,Test
898,ICMP,App4
32832,ICMPv6,SG-619
270,IPv6,Database
673,AH,SG-264
261,AH,SG-286
966,OSPF,SG-446
582,ICMP,Prod
294,GRE,Staging
25916,ICMP,App2
23593,GRE,Prod
2456,AH,Prod
215,UDP,App2
20698,UDP,Database
41524,IPv6,App3
829,ESP,SG-155
427,GRE,Database
26185,OSPF,Staging
853,IPv6,Cache
557,GRE,SG-858
399,OSPF,App2
572,ESP,SG-943
29896,IPv6,App4
1014,UDP,App2
14210,IPv6,App1
398,GRE,Messaging
48,GRE,Test
645,UDP,SG-627
871,AH,App2
440,TCP,App1
10,OSPF,Staging
10355,ICMPv6,App4
259,AH,SG-753
37,GRE,SG-23
45078,ESP,Test
165,ICMP,App1
560,TCP,Web
23114,AH,Messaging
55331,TCP,SG-327
10681,UDP,Test
412,TCP,SG-126
45688,ICMPv6,App2
750,UDP,App1
55080,ICMP,App2
63811,GRE,Test
16833,AH,App2
54039,IPv6,Cache
22374,AH,Messaging
52606,AH,SG-993
43779,ICMPv6,App4
702,ESP,Staging
8854,ICMP,SG-503
35214,OSPF,SG-866
868,OSPF,SG-453
257,TCP,Cache
980,UDP,App1
17135,OSPF,SG-795
1249,AH,App3
594,GRE,Dev
995,ESP,SG-834
975,ICMPv6,Test
804,UDP,SG-121
447,ESP,SG-25
314,OSPF,Web
64182,TCP,App3
532,ICMP,Web
12153,ICMP,Cache
21622,GRE,SG-846
47194,GRE,Dev
288,IPv6,App1
452,GRE,Messaging
62852,AH,Dev
22342,GRE,Test
903,OSPF,Cache
18568,GRE,App3
895,AH,SG-83
1445,UDP,SG-201
306,ICMP,App3
39035,IPv6,App2
727,IPv6,Test
879,AH,Cache
14,IPv6,SG-9
908,TCP,Cache
387,TCP,Test
3910,TCP,App1
5472,AH,Dev
116,ESP,App3
888,AH,Cache
42276,TCP,App3
719,IPv6,Prod
30254,OSPF,Web
56653,AH,App2
639,IPv6,App4
38866,AH,App2
940,ICMP,App1
290,GRE,Web
10812,TCP,SG-659
34916,ICMP,SG-297
185,ICMP,App2
325,ICMPv6,Cache
33303,UDP,Prod
323,AH,App1
662,AH,Web
60960,IPv6,Test
253,IPv6,Prod
910,ESP,App3
578,TCP,App4
10352,OSPF,SG-520
49768,UDP,Cache
2582,ICMP,Prod
43636,ICMPv6,App3
483,IPv6,SG-742
839,ICMPv6,App3
6934,GRE,Dev
875,AH,Web
3710,ICMPv6,Test
855,AH,App1
20622,ESP,App1
79,AH,Test
406,AH,Dev
43760,TCP,SG-762
4787,IPv6,Prod
7311,OSPF,App4
33495,GRE,Messaging
664,GRE,App4
964,TCP,Staging
818,ICMP,App1
64,ICMP,Database
6186,TCP,Prod
5814,TCP,App2
11893,AH,App3
8511,OSPF,Messaging
1714,TCP,Database
452,ICMP,SG-413
863,ESP,Dev
415,TCP,SG-335
508,ICMP,App1
895,GRE,Cache
49521,AH,App1
7885,UDP,SG-525
3853,AH,Web
934,GRE,App2
51316,AH,SG-172
31003,IPv6,Prod
64957,GRE,App4
17792,TCP,Web
902,IPv6,SG-409
399,ICMP,Database
490,UDP,SG-292
746,UDP,Staging
42286,UDP,Cache
115,ESP,App4
59274,GRE,SG-97
706,IPv6,Messaging
54324,ICMPv6,SG-92
962,ICMP,SG-808
11934,OSPF,Dev
22857,UDP,Messaging
285,UDP,SG-362
31,TCP,Messaging
28200,IPv6,Dev
181,ICMP,Cache
599,TCP,SG-49
325,GRE,SG-818
381,IPv6,App2
601,IPv6,Database
309,AH,Staging
26165,OSPF,Cache
35771,OSPF,App4
987,ICMPv6,Database
143,UDP,Staging
26709,ESP,Web
920,UDP,App3
60657,IPv6,SG-97
49459,ESP,App2
56163,ICMP,SG-40
64462,IPv6,Messaging
231,OSPF,SG-865
817,IPv6,Staging
9247,TCP,Web
24186,ICMPv6,Staging
12614,OSPF,Database
142,TCP,SG-813
103,AH,Cache
35023,IPv6,Dev
58711,ESP,Database
12236,ICMPv6,App3
18796,ICMP,Database
33079,AH,Test
717,GRE,Staging
43758,GRE,Dev
55376,OSPF,Staging
30778,OSPF,Prod
3848,GRE,Database
343,AH,App3
329,IPv6,Database
4239,ICMP,SG-731
2819,TCP,SG-369
49623,ICMP,Messaging
7927,ESP,Messaging
454,UDP,SG-96
47395,ICMPv6,Dev
818,GRE,SG-504
808,OSPF,Messaging
41708,OSPF,SG-80
444,ESP,SG-781
33,ICMP,SG-384
233,GRE,SG-857
16051,ICMP,SG-931
980,ICMPv6,App1
589,IPv6,Staging
50960,OSPF,App3
942,ICMP,SG-46
16895,AH,Test
886,UDP,SG-608
925,AH,App3
953,ICMP,SG-538
21661,OSPF,Web
340,ICMP,App4
151,UDP,SG-455
726,OSPF,Web
468,ESP,Prod
61493,GRE,App4
78,GRE,SG-703
56419,GRE,Messaging
206,TCP,SG-469
942,UDP,App1
55857,ICMPv6,Prod
332,OSPF,App2
64832,TCP,SG-580
968,OSPF,Test
33998,AH,App3
25869,IPv6,Database
717,UDP,Prod
880,GRE,Prod
932,ICMPv6,SG-99
58366,AH,SG-503
700,AH,Staging
63604,UDP,Staging
798,TCP,Prod
448,ICMP,SG-638
4309,OSPF,Test
598,IPv6,Prod
124,GRE,SG-770
46422,OSPF,Prod
457,IPv6,SG-974
452,IPv6,SG-179
130,IPv6,App2
151,OSPF,App3
178,AH,SG-280
344,GRE,SG-736
33159,AH,Staging
772,ICMP,App4
49267,AH,Staging
30644,IPv6,Staging
1794,ESP,SG-153
45728,IPv6,Prod
84,ESP,Web
19578,ICMP,SG-348
51790,UDP,SG-816
38603,ESP,App2
50338,UDP,SG-127
678,GRE,Staging
8673,ICMPv6,Cache
707,UDP,Staging
685,AH,Test
65523,ICMPv6,SG-57
42276,OSPF,Database
242,ESP,Prod
307,OSPF,App4
64137,ESP,SG-669
10343,UDP,SG-465
262,UDP,Cache
736,TCP,SG-499
2980,ICMPv6,SG-250
43660,GRE,App4
904,ICMP,Cache
24259,GRE,SG-466
65390,TCP,Staging
33633,ESP,Messaging
64496,IPv6,Database
1525,TCP,SG-949
314,GRE,Prod
751,ESP,Test
30236,ICMP,Web
119,ICMP,Cache
897,ICMPv6,App3
3342,OSPF,SG-352
2092,IPv6,Dev
655,AH,Database
954,UDP,Staging
707,AH,Cache
799,TCP,Prod
35125,IPv6,Dev
16216,AH,Dev
382,ICMPv6,App2
266,ICMPv6,App2
25422,GRE,Staging
807,GRE,Messaging
32867,ICMP,Test
11450,ESP,Staging
144,TCP,Dev
919,GRE,SG-842
44323,GRE,App1
44838,IPv6,App3
1393,TCP,App3
368,IPv6,App2
53723,GRE,SG-674
16298,TCP,App2
16,ICMPv6,Test
8742,OSPF,App3
927,AH,Cache
57,ICMP,App1
616,UDP,Prod
30262,GRE,SG-471
401,AH,Web
64562,TCP,Web
16802,OSPF,Web
29152,IPv6,Dev
803,AH,Prod
45592,ICMPv6,App4
2478,ESP,SG-972
5,ICMP,App1
16030,OSPF,SG-727
33492,IPv6,Messaging
52475,IPv6,Cache
34763,AH,Prod
580,ESP,Web
57301,AH,App2
947,GRE,Database
660,ICMP,SG-990
842,TCP,SG-210
746,ICMP,Cache
63489,TCP,Web
916,AH,SG-162
575,IPv6,App3
59633,ICMP,Dev
938,AH,Messaging
282,ICMP,Test
52056,ICMP,Database
273,GRE,App4
15470,GRE,Web
461,ESP,Cache
53231,OSPF,SG-359
622,UDP,Test
770,ICMP,Messaging
355,ESP,App2
50495,GRE,SG-243
27544,ICMPv6,Database
45700,TCP,Dev
15210,AH,Database
984,ICMP,SG-747
352,IPv6,Cache
993,ESP,Web
998,ESP,Messaging
7551,ESP,Dev
4099,UDP,App1
409,OSPF,Dev
60340,ICMP,SG-503
26041,ESP,App4
296,UDP,Test
24200,GRE,Staging
787,ICMPv6,Cache
8814,AH,SG-398
290,AH,App1
686,AH,SG-55
50721,ICMPv6,App1
295,ICMPv6,App3
77,TCP,Messaging
41461,AH,App1
432,ICMPv6,Dev
35240,GRE,SG-397
651,AH,Database
995,ICMP,App3
54321,OSPF,Test
408,OSPF,Staging
772,ESP,SG-101
44786,TCP,SG-684
677,TCP,App2
185,UDP,Messaging
16007,TCP,App2
871,ICMP,App1
611,OSPF,App3
986,ESP,Cache
23658,ICMPv6,Database
17303,UDP,SG-88
2522,UDP,App3
34786,ICMPv6,App3
36407,GRE,Cache
404,UDP,Test
244,GRE,Cache
236,IPv6,SG-557
64835,TCP,Database
549,ESP,Cache
897,AH,Messaging
762,GRE,Web
445,UDP,SG-751
211,OSPF,Database
521,ICMP,SG-568
500,OSPF,Cache
605,UDP,Cache
159,ESP,Database
16629,OSPF,App2
65295,ICMP,Cache
10834,AH,Database
57922,ICMP,SG-613
64044,AH,Cache
20158,TCP,App2
114,OSPF,SG-484
53667,ESP,Test
244,ICMP,SG-916
883,UDP,SG-388
20652,UDP,SG-668
954,OSPF,SG-783
42929,OSPF,Staging
126,IPv6,Messaging
57325,ICMP,Web
46306,UDP,SG-429
50976,ICMPv6,App4
52942,ICMP,Staging
809,TCP,App1
24725,ICMP,SG-636
426,TCP,Prod
31238,UDP,Prod
197,TCP,Cache
18819,TCP,App2
55846,GRE,SG-823
637,UDP,App4
597,ESP,SG-464
957,ICMP,App4
53390,UDP,Prod
37751,ICMPv6,Web
181,IPv6,App2
231,UDP,Dev
581,GRE,Messaging
63597,GRE,Dev
61805,TCP,SG-770
31298,AH,SG-480
16397,OSPF,SG-8
59926,ICMP,SG-34
1528,ESP,Test
10334,AH,App4
467,ESP,Prod
28908,IPv6,App3
211,TCP,SG-188
169,AH,SG-799
27948,AH,Cache
44530,ICMPv6,Database
7327,AH,SG-848
492,AH,Messaging
955,ESP,App1
151,GRE,App4
44406,UDP,Dev
7492,IPv6,SG-444
812,AH,App3
239,ICMP,Dev
55760,ESP,SG-738
64674,UDP,Dev
322,IPv6,Cache
731,TCP,App4
874,IPv6,App1
155,IPv6,Dev
262,ESP,App3
680,ESP,Prod
40636,GRE,SG-524
213,ICMPv6,Database
240,GRE,SG-76
60371,ICMPv6,Prod
629,UDP,Staging
102,ICMP,App1
511,IPv6,Web
60025,OSPF,Messaging
592,UDP,Cache
277,IPv6,Prod
42122,ICMP,Database
4520,OSPF,Dev
21446,GRE,Staging
320,IPv6,Web
25021,TCP,Staging
965,AH,App2
710,GRE,Dev
4140,UDP,Cache
973,OSPF,Dev
733,UDP,Staging
742,AH,Web
362,GRE,SG-752
14408,OSPF,Database
49251,UDP,Prod
51127,IPv6,Web
35182,OSPF,App4
214,IPv6,SG-282
825,ESP,Cache
20013,TCP,SG-291
750,TCP,Messaging
63087,UDP,Web
830,IPv6,SG-201
4650,GRE,Test
44736,TCP,SG-752
417,TCP,App3
866,ICMPv6,App2
428,AH,Test
48608,IPv6,Dev
906,GRE,Web
256,GRE,Web
666,OSPF,Dev
31322,GRE,SG-576
566,ICMP,SG-182
308,UDP,SG-879
26923,ESP,App1
736,GRE,Database
564,ICMP,Prod
2919,IPv6,Messaging
2105,IPv6,SG-690
63722,IPv6,SG-247
59542,OSPF,SG-853
295,AH,Web
343,OSPF,SG-686
57152,TCP,SG-526
544,IPv6,App3
25204,UDP,Test
336,ICMP,Staging
905,GRE,Test
63849,ICMP,Prod
38021,ESP,App2
312,ICMPv6,Staging
1013,OSPF,App4
20662,GRE,Cache
5309,IPv6,Database
599,GRE,Web
34705,AH,Messaging
746,ESP,Prod
594,TCP,Prod
235,GRE,Dev
28,ICMPv6,App1
874,UDP,App3
45220,ICMP,SG-72
55228,ESP,Messaging
235,UDP,Database
884,GRE,Dev
18885,TCP,App4
40351,IPv6,SG-857
58872,ICMPv6,App2
641,ICMPv6,Dev
712,OSPF,Prod
844,ICMP,Dev
54383,OSPF,App4
994,IPv6,SG-931
50300,ICMP,App1
291,OSPF,Dev
624,TCP,SG-23
435,ESP,Web
542,AH,Database
57034,OSPF,Prod
225,ICMP,Cache
731,UDP,SG-772
32664,ICMP,SG-249
236,ICMP,SG-701
6752,UDP,Dev
14654,ICMP,Staging
25,TCP,Staging
933,IPv6,Test
195,ICMP,Prod
437,IPv6,App4
556,UDP,Messaging
767,ICMP,App4
45317,ESP,SG-896
340,GRE,SG-854
981,OSPF,App2
36215,ESP,Dev
851,IPv6,Prod
450,AH,App4
5764,AH,App1
647,ICMPv6,SG-79
208,GRE,SG-601
20421,GRE,Staging
381,ICMPv6,App4
14911,OSPF,Dev
5582,OSPF,SG-787
512,AH,Web
34147,OSPF,SG-483
418,GRE,App4
982,IPv6,App1
4055,IPv6,SG-953
214,AH,Web
623,ICMP,Messaging
476,IPv6,App1
442,IPv6,SG-263
60837,ICMP,SG-932
180,TCP,App1
827,ESP,App1
318,OSPF,Cache
50486,TCP,SG-971
125,OSPF,Prod
404,ICMP,SG-521
1324,IPv6,App3
25822,TCP,SG-314
380,OSPF,Dev
49237,TCP,Staging
186,ICMPv6,Messaging
211,ICMPv6,App2
175,ICMPv6,Cache
40034,AH,Test
13,ICMP,Dev
590,GRE,App4
109,IPv6,App3
33731,ESP,Prod
4366,TCP,App4
59586,ICMP,SG-108
375,ESP,Dev
197,UDP,Prod
596,IPv6,Dev
53743,TCP,App3
8865,UDP,Prod
500,ICMPv6,SG-778
37128,IPv6,SG-72
24377,ESP,Web
6047,AH,Test
31821,IPv6,Prod
756,OSPF,SG-358
786,GRE,Web
615,ICMPv6,Dev
31764,ICMPv6,Database
860,ICMPv6,SG-103
142,UDP,App4
110,GRE,Staging
19,ICMPv6,SG-964
834,UDP,App2
56790,ESP,SG-109
43695,TCP,Messaging
1008,TCP,Database
65,AH,Database
933,UDP,Staging
59123,AH,SG-619
60882,OSPF,Prod
604,AH,SG-961
59,GRE,Test
967,ESP,SG-77
203,GRE,Dev
91,ICMP,SG-169
329,OSPF,Dev
431,ICMPv6,SG-40
59433,ICMPv6,SG-887
113,IPv6,Dev
678,ICMP,Database
834,ICMP,SG-293
54242,TCP,Test
57149,ICMP,Staging
127,OSPF,Staging
124,ICMPv6,App3
3979,GRE,SG-660
51289,ICMP,Test
51115,UDP,Dev
10591,AH,SG-246
486,OSPF,App4
194,ICMP,Web
3794,UDP,App3
846,UDP,Prod
652,UDP,Cache
31614,IPv6,SG-267
747,UDP,App1
346,GRE,Prod
60013,ICMP,Web
275,TCP,Web
959,AH,Test
49328,AH,SG-981
7514,AH,Messaging
342,ICMPv6,Prod
40164,IPv6,SG-121
64671,GRE,Messaging
439,OSPF,SG-294
35371,ICMP,SG-433
569,ICMPv6,App3
36542,UDP,App3
910,IPv6,Web
24585,ICMP,SG-211
60158,ICMPv6,Prod
994,TCP,Cache
55407,ICMPv6,SG-429
1,GRE,Web
50897,ICMPv6,Web
52222,AH,Prod
271,AH,SG-193
380,TCP,SG-898
755,AH,SG-710
29486,ICMPv6,App1
150,GRE,App4
799,ICMP,Web
787,GRE,Staging
434,GRE,SG-273
57514,GRE,Web
22786,GRE,Dev
983,OSPF,App3
52613,IPv6,App2
128,ICMPv6,Messaging
720,IPv6,Test
454,GRE,SG-109
170,TCP,SG-312
63389,GRE,SG-321
63899,ESP,Test
44435,GRE,App3
461,ICMPv6,App1
17502,ICMP,App3
741,ICMP,SG-118
306,GRE,Dev
869,ICMPv6,SG-309
39013,AH,SG-928
26499,ICMPv6,SG-25
54053,GRE,App3
424,ESP,SG-876
12422,ESP,Dev
14908,ICMP,App1
26,AH,App2
482,UDP,Messaging
12820,AH,App4
58882,AH,SG-727
250,ICMP,App1
8491,ICMPv6,Staging
55177,IPv6,Staging
349,GRE,SG-649
9219,TCP,App3
766,GRE,Web
42,ESP,Database
978,UDP,App1
18,TCP,SG-981
165,TCP,App4
53036,GRE,Messaging
29,GRE,SG-236
262,IPv6,Database
324,OSPF,App3
60379,UDP,Prod
848,OSPF,App4
20335,IPv6,App4
52154,OSPF,App2
170,ICMPv6,Messaging
403,GRE,Cache
934,OSPF,SG-867
237,GRE,Cache
282,UDP,SG-11
9899,ESP,SG-796
392,ESP,Test
42427,AH,Cache
63672,GRE,SG-596
606,UDP,Prod
53773,UDP,Prod
584,ICMP,Database
37852,OSPF,Prod
449,ESP,Cache
32860,IPv6,Dev
104,GRE,Web
13136,ICMPv6,App4
112,AH,Dev
994,ICMP,Test
38841,IPv6,Messaging
51035,ICMPv6,Messaging
27823,ICMP,App1
50,UDP,Cache
20141,ICMP,App1
674,ICMPv6,SG-48
316,AH,Prod
756,UDP,App3
9619,ICMPv6,SG-519
806,UDP,Dev
29877,ICMP,SG-965
1018,TCP,Prod
469,UDP,SG-501
16,IPv6,Staging
154,GRE,Cache
26094,IPv6,Prod
350,IPv6,Staging
10164,TCP,Messaging
46462,IPv6,Web
777,TCP,App2
83,IPv6,Prod
727,GRE,App2
27740,IPv6,SG-83
885,TCP,SG-252
758,ICMPv6,Cache
637,ESP,SG-354
60215,TCP,SG-814
189,GRE,App2
20233,ICMPv6,App2
30341,TCP,Messaging
18,ESP,SG-957
229,AH,Cache
2570,ICMP,Web
421,UDP,Database
13146,AH,Prod
42165,GRE,Dev
30585,ICMP,SG-865
482,OSPF,Database
1016,TCP,Web
50404,ICMPv6,SG-456
7,IPv6,App4
7506,IPv6,App3
442,ESP,App1
17080,OSPF,SG-81
197,AH,Test
63204,ICMPv6,App4
196,AH,Messaging
392,GRE,Cache
8721,TCP,SG-441
678,UDP,App3
