Port,Protocol,Count
268,GRE,7
44380,ICMPv6,1
288,ESP,12
155,ESP,6
38381,ICMPv6,1
52899,ICMP,1
575,ICMP,10
825,IPv6,11
958,IPv6,15
532,TCP,13
521,UDP,7
53544,ESP,1
442,ICMP,7
665,TCP,13
787,UDP,11
798,TCP,10
654,UDP,7
269,GRE,6
136,GRE,9
37179,OSPF,1
289,ESP,7
156,ESP,6
26579,UDP,1
62995,IPv6,1
799,TCP,9
788,UDP,7
312,ICMP,6
445,ICMP,8
578,ICMP,13
63579,OSPF,1
33227,ICMPv6,1
666,TCP,11
828,IPv6,12
655,UDP,7
522,UDP,8
400,TCP,9
533,TCP,5
56056,AH,1
219,ICMPv6,13
54442,IPv6,1
18013,TCP,1
137,GRE,10
5977,AH,1
3397,IPv6,1
157,ESP,5
60599,IPv6,1
32256,ICMP,1
17915,TCP,1
7274,AH,1
444,ICMP,8
28984,TCP,1
667,TCP,7
656,UDP,10
789,UDP,11
311,ICMP,11
577,ICMP,9
401,TCP,7
54060,ICMP,1
534,TCP,9
523,UDP,9
827,IPv6,8
54929,OSPF,1
43184,ICMPv6,1
218,ICMPv6,14
52048,IPv6,1
138,GRE,12
50491,ICMP,1
2342,GRE,1
657,UDP,14
668,TCP,12
535,TCP,3
524,UDP,14
314,ICMP,14
54752,AH,1
30846,OSPF,1
402,TCP,7
1011,GRE,10
158,ESP,9
43052,ICMPv6,1
55153,OSPF,1
139,GRE,10
53722,OSPF,1
447,ICMP,7
12837,ICMPv6,1
27517,UDP,1
2343,GRE,1
38482,ICMP,1
5106,TCP,1
32508,IPv6,1
38690,UDP,1
525,UDP,9
536,TCP,11
1012,GRE,7
446,ICMP,10
403,TCP,9
658,UDP,6
669,TCP,17
313,ICMP,10
829,IPv6,8
159,ESP,11
579,ICMP,6
53721,OSPF,1
64618,ICMP,1
32259,ICMP,1
43054,ICMPv6,1
8325,ESP,1
43126,TCP,1
659,UDP,14
54750,AH,1
404,TCP,11
537,TCP,7
526,UDP,12
30674,AH,1
44498,ICMP,1
53600,ICMPv6,1
61846,AH,1
316,ICMP,9
22560,OSPF,1
56052,AH,1
53853,OSPF,1
52220,AH,1
449,ICMP,9
7638,TCP,1
40614,UDP,1
25718,ESP,1
48850,GRE,1
27015,ESP,1
53997,ICMPv6,1
60514,AH,1
28213,ESP,1
51157,AH,1
63508,TCP,1
36085,ICMP,1
45696,ICMP,1
405,TCP,11
9199,TCP,1
538,TCP,16
527,UDP,6
10882,TCP,1
1010,GRE,11
48758,AH,1
56491,ICMPv6,1
22441,ICMPv6,1
448,ICMP,5
315,ICMP,7
50572,UDP,1
12472,IPv6,1
38695,UDP,1
12052,TCP,1
9507,GRE,1
8617,ICMP,1
60890,ESP,1
406,TCP,10
51810,IPv6,1
45253,GRE,1
11141,IPv6,1
61844,AH,1
42643,ESP,1
59039,UDP,1
528,UDP,10
539,TCP,7
318,ICMP,12
35722,ICMP,1
52227,AH,1
62370,OSPF,1
36204,IPv6,1
49954,AH,1
21066,AH,1
51270,ESP,1
13988,AH,1
529,UDP,9
407,TCP,12
7506,TCP,1
317,ICMP,9
51273,ESP,1
13059,OSPF,1
60511,AH,1
23597,AH,1
49953,AH,1
50134,ICMPv6,1
52224,AH,1
31071,OSPF,1
51329,OSPF,1
48888,AH,1
408,TCP,10
11501,ICMPv6,1
45454,ICMPv6,1
60944,OSPF,1
43414,IPv6,1
319,ICMP,14
11440,ESP,1
51253,GRE,1
409,TCP,10
63630,TCP,1
63386,ESP,1
62477,ICMP,1
62344,ICMP,1
62698,TCP,1
24834,OSPF,1
470,OSPF,12
1669,TCP,1
37529,IPv6,1
63120,ESP,1
44925,AH,1
1007,GRE,1
43951,GRE,1
58606,ICMP,1
63541,ICMP,1
49152,ICMPv6,1
58814,UDP,1
15110,GRE,1
13366,UDP,1
61954,ESP,1
20360,TCP,1
1008,GRE,9
64433,GRE,1
44490,ICMP,1
16444,GRE,1
38342,ICMP,1
37806,GRE,1
1023,ESP,11
170,AH,15
472,OSPF,13
10367,ESP,1
64952,UDP,1
50395,OSPF,1
61014,ICMP,1
20706,AH,1
50275,ICMPv6,1
1005,GRE,13
9895,GRE,1
59648,ESP,1
63410,ICMP,1
54095,OSPF,1
1024,ESP,4
171,AH,8
61934,GRE,1
471,OSPF,11
61148,ICMP,1
22084,IPv6,1
22269,AH,1
1006,GRE,9
65062,TCP,1
46580,GRE,1
8153,IPv6,1
172,AH,5
58017,IPv6,1
58955,TCP,1
350,ICMPv6,8
1021,ESP,13
60020,UDP,1
483,ICMPv6,3
16648,OSPF,1
1003,GRE,6
1521,UDP,1
341,OSPF,11
474,OSPF,9
20952,ESP,1
11137,IPv6,1
4882,ESP,1
55005,ICMP,1
40438,ICMPv6,1
2774,ICMP,1
24971,ICMPv6,1
38557,UDP,1
58735,ICMP,2
63624,UDP,1
56469,ICMP,1
173,AH,12
1022,ESP,4
482,ICMPv6,11
340,OSPF,8
16649,OSPF,1
1004,GRE,11
1533,TCP,1
59042,UDP,1
46220,AH,1
473,OSPF,12
61839,AH,1
60601,GRE,1
64437,GRE,1
12503,ESP,1
7674,ICMP,1
59778,ESP,1
51465,OSPF,2
25998,AH,1
58957,TCP,1
45587,OSPF,1
174,AH,4
481,ICMPv6,4
23450,ESP,1
1001,GRE,11
54909,ICMP,1
343,OSPF,10
39766,TCP,1
476,OSPF,20
13286,ICMP,1
210,OSPF,14
59097,ICMP,1
46652,OSPF,1
4994,GRE,1
39889,UDP,1
1020,ESP,13
480,ICMPv6,8
175,AH,11
34232,ESP,1
1002,GRE,16
49149,OSPF,1
64458,ESP,1
22088,IPv6,1
475,OSPF,7
40376,ESP,1
15770,TCP,1
15892,UDP,1
342,OSPF,6
57536,ICMP,1
64702,TCP,1
40796,ICMP,1
60732,GRE,1
33677,TCP,1
22761,TCP,1
52216,ESP,1
57375,ESP,1
59620,GRE,1
55926,GRE,1
30721,ICMPv6,1
176,AH,11
221,ICMPv6,10
354,ICMPv6,8
28593,GRE,1
212,OSPF,10
487,ICMPv6,10
41588,AH,1
42964,ICMPv6,1
3748,ICMPv6,1
63134,AH,1
345,OSPF,10
478,OSPF,8
177,AH,7
56159,GRE,1
90,UDP,13
40074,IPv6,1
58950,TCP,1
486,ICMPv6,6
220,ICMPv6,15
353,ICMPv6,10
344,OSPF,8
211,OSPF,8
54023,TCP,1
51648,UDP,1
25606,AH,1
477,OSPF,17
52347,ESP,1
178,AH,12
91,UDP,6
270,GRE,11
961,IPv6,8
54288,TCP,1
31848,GRE,1
56423,TCP,1
32465,UDP,1
352,ICMPv6,7
23872,ICMP,1
49019,OSPF,1
485,ICMPv6,11
54155,TCP,1
55923,GRE,1
34210,GRE,1
347,OSPF,13
53834,ICMP,1
214,OSPF,13
47908,UDP,1
3928,UDP,1
51304,ICMP,1
24488,IPv6,1
63890,TCP,1
56108,ICMPv6,1
290,ESP,14
179,AH,14
54743,ESP,1
61809,GRE,1
960,IPv6,11
52858,TCP,1
41763,ICMPv6,1
15559,ICMP,1
92,UDP,8
62244,ICMPv6,1
34993,UDP,1
484,ICMPv6,10
351,ICMPv6,14
7000,AH,1
23873,ICMP,1
271,GRE,9
479,OSPF,8
213,OSPF,3
346,OSPF,5
29736,OSPF,1
291,ESP,7
25426,IPv6,1
63138,AH,1
5837,AH,1
53708,ICMP,1
29740,ICMPv6,1
34249,AH,1
57077,IPv6,1
93,UDP,10
580,ICMP,9
56154,GRE,1
54017,UDP,1
790,UDP,12
963,IPv6,13
830,IPv6,9
32894,IPv6,1
65190,TCP,1
13114,TCP,1
225,ICMPv6,6
272,GRE,11
358,ICMPv6,7
40563,ICMPv6,1
216,OSPF,11
55215,UDP,1
349,OSPF,9
31997,ESP,1
292,ESP,8
59881,GRE,1
57882,TCP,1
63139,AH,1
94,UDP,2
791,UDP,8
63364,GRE,1
19076,GRE,1
62562,TCP,1
962,IPv6,10
54749,ESP,1
59475,IPv6,1
56673,UDP,1
273,GRE,8
33213,OSPF,1
140,GRE,12
61358,UDP,1
357,ICMPv6,5
224,ICMPv6,16
56711,IPv6,1
61275,ICMP,1
61225,UDP,2
348,OSPF,2
215,OSPF,12
55131,ICMP,1
48188,ICMP,1
63087,IPv6,1
31186,ICMP,1
160,ESP,13
95,UDP,10
53839,ICMP,1
60078,ICMP,1
62116,ICMPv6,1
670,TCP,10
792,UDP,8
62342,ICMP,1
8693,GRE,1
832,IPv6,12
965,IPv6,8
64022,IPv6,1
293,ESP,13
32461,UDP,1
59472,IPv6,1
274,GRE,12
356,ICMPv6,7
582,ICMP,9
141,GRE,6
223,ICMPv6,14
489,ICMPv6,5
23325,ESP,1
1009,GRE,10
61368,TCP,1
16334,ESP,1
218,OSPF,9
22758,UDP,1
96,UDP,13
62248,ICMPv6,1
671,TCP,9
660,UDP,12
49638,IPv6,1
57078,IPv6,1
793,UDP,17
581,ICMP,8
964,IPv6,7
294,ESP,11
831,IPv6,16
161,ESP,13
222,ICMPv6,11
275,GRE,18
142,GRE,13
488,ICMPv6,7
355,ICMPv6,10
57488,GRE,1
63089,IPv6,1
53704,ICMP,1
47826,ICMP,1
64564,GRE,1
217,OSPF,17
53728,ICMPv6,1
50198,ESP,1
97,UDP,11
45615,UDP,1
58621,ICMPv6,1
26597,ICMP,1
53793,ESP,1
794,UDP,13
672,TCP,7
661,UDP,10
51263,ESP,1
701,IPv6,9
295,ESP,9
60763,AH,1
162,ESP,13
54270,TCP,1
276,GRE,12
967,IPv6,8
834,IPv6,15
143,GRE,12
451,ICMP,12
59943,OSPF,2
584,ICMP,9
229,ICMPv6,11
21304,ICMP,1
23834,ICMP,1
33455,ICMPv6,1
31846,AH,1
98,UDP,6
30741,GRE,1
62371,ICMPv6,1
662,UDP,12
673,TCP,7
540,TCP,6
833,IPv6,10
296,ESP,8
163,ESP,12
700,IPv6,5
50919,AH,1
277,GRE,11
144,GRE,7
966,IPv6,7
795,UDP,12
59773,AH,1
583,ICMP,10
450,ICMP,8
61041,ICMPv6,1
228,ICMPv6,9
63560,OSPF,1
219,OSPF,8
53726,ICMPv6,1
48121,TCP,1
99,UDP,7
541,TCP,11
530,UDP,4
297,ESP,12
164,ESP,5
586,ICMP,8
278,GRE,5
836,IPv6,14
969,IPv6,11
145,GRE,8
51398,ESP,1
703,IPv6,7
51550,ICMP,1
674,TCP,5
796,UDP,12
663,UDP,9
453,ICMP,11
320,ICMP,11
51764,UDP,1
46734,ICMP,1
227,ICMPv6,6
52593,ESP,2
39682,ICMPv6,1
57471,GRE,1
53192,UDP,1
27484,GRE,1
50576,TCP,1
298,ESP,11
165,ESP,11
28636,ICMPv6,1
146,GRE,11
968,IPv6,6
835,IPv6,12
702,IPv6,8
664,UDP,6
675,TCP,7
56049,AH,1
531,UDP,10
542,TCP,13
226,ICMPv6,5
797,UDP,11
452,ICMP,9
585,ICMP,13
359,ICMPv6,16
4780,AH,1
16683,OSPF,1
279,GRE,15
11220,AH,1
25213,UDP,1
55594,UDP,1
299,ESP,6
166,ESP,3
7283,AH,1
19105,UDP,1
455,ICMP,15
705,IPv6,8
322,ICMP,14
588,ICMP,4
543,TCP,17
532,UDP,10
410,TCP,10
676,TCP,12
838,IPv6,9
665,UDP,8
798,UDP,15
33273,AH,1
53512,GRE,1
37942,AH,1
48373,UDP,1
147,GRE,4
48840,ESP,1
28272,IPv6,1
64898,OSPF,1
167,ESP,8
3580,AH,1
47186,TCP,1
837,IPv6,12
799,UDP,7
704,IPv6,9
587,ICMP,13
454,ICMP,12
50129,ICMPv6,1
666,UDP,9
677,TCP,11
321,ICMP,4
411,TCP,8
533,UDP,14
400,UDP,10
544,TCP,13
148,GRE,6
5722,AH,1
52974,TCP,1
17729,ICMP,1
168,ESP,14
28551,GRE,1
667,UDP,13
678,TCP,11
3500,ICMPv6,1
457,ICMP,13
324,ICMP,7
401,UDP,3
412,TCP,6
707,IPv6,10
534,UDP,12
545,TCP,6
46014,IPv6,1
51117,GRE,1
149,GRE,5
53643,GRE,1
31841,AH,1
52975,TCP,1
25212,UDP,1
47640,ESP,1
43359,TCP,1
6389,OSPF,1
49924,AH,1
10770,UDP,1
7590,ICMPv6,1
668,UDP,11
679,TCP,11
323,ICMP,10
35230,IPv6,1
546,TCP,15
535,UDP,7
52659,ICMPv6,1
50903,ESP,1
456,ICMP,10
589,ICMP,15
49239,ICMP,1
413,TCP,13
402,UDP,9
46013,IPv6,1
839,IPv6,13
706,IPv6,14
169,ESP,12
26330,ICMP,1
53777,GRE,1
51249,GRE,1
62428,TCP,1
65179,UDP,1
547,TCP,8
536,UDP,8
52778,OSPF,1
1597,ICMP,1
1023,GRE,5
414,TCP,14
403,UDP,14
669,UDP,8
709,IPv6,13
64813,UDP,1
42277,UDP,1
459,ICMP,7
326,ICMP,6
63537,ICMP,1
49922,AH,1
62067,AH,1
1024,GRE,8
325,ICMP,9
8844,TCP,1
548,TCP,10
404,UDP,13
537,UDP,3
415,TCP,9
43342,UDP,1
708,IPv6,9
22660,OSPF,1
61702,AH,1
458,ICMP,12
62207,ICMP,1
44177,ESP,1
51445,OSPF,1
37948,AH,1
62490,OSPF,1
416,TCP,8
405,UDP,10
549,TCP,11
57371,AH,1
538,UDP,17
1021,GRE,11
328,ICMP,13
1040,ESP,1
60502,AH,1
62065,AH,1
21473,ICMPv6,1
1683,TCP,1
50247,OSPF,1
417,TCP,5
406,UDP,13
50114,OSPF,1
52788,ICMPv6,1
1022,GRE,20
22491,AH,1
42025,TCP,1
327,ICMP,9
539,UDP,13
52342,AH,2
7516,TCP,1
64737,ICMP,1
23692,AH,1
50560,UDP,1
45258,AH,1
43044,ICMPv6,1
19051,OSPF,1
16253,AH,1
18783,AH,1
29708,ICMPv6,1
51373,GRE,1
40765,ICMP,1
407,UDP,11
418,TCP,7
64828,TCP,1
37816,AH,1
51931,IPv6,1
1020,GRE,9
3752,OSPF,1
329,ICMP,8
419,TCP,7
408,UDP,9
18951,OSPF,1
51930,IPv6,1
13851,GRE,1
480,OSPF,8
28018,IPv6,1
20273,ICMPv6,1
29099,ICMP,1
409,UDP,12
40349,ESP,1
50731,IPv6,1
33127,ESP,1
51453,ICMPv6,1
52161,IPv6,1
13871,ESP,1
29177,UDP,1
16554,OSPF,1
34624,ICMP,1
35067,UDP,1
9538,ESP,1
42937,ICMPv6,1
5242,TCP,1
180,AH,9
43824,AH,1
13735,ESP,1
491,ICMPv6,8
482,OSPF,14
61487,TCP,1
41244,IPv6,1
1019,GRE,9
44379,ICMPv6,1
23998,OSPF,1
17136,IPv6,1
181,AH,12
62676,UDP,1
47785,AH,1
62847,IPv6,1
490,ICMPv6,10
481,OSPF,7
5814,GRE,1
16363,ESP,1
46642,ICMPv6,1
62288,GRE,1
59209,IPv6,1
61353,TCP,1
5289,ICMP,1
19280,ICMP,1
17564,ESP,1
63665,ICMP,1
182,AH,14
21214,ICMPv6,1
51462,ICMPv6,1
351,OSPF,9
6487,ICMP,1
15534,UDP,1
12911,TCP,1
36723,ESP,1
18170,TCP,1
484,OSPF,9
1017,GRE,9
65342,IPv6,1
37624,IPv6,1
33501,UDP,1
11967,UDP,1
54083,OSPF,1
183,AH,16
54739,ESP,1
64013,IPv6,1
350,OSPF,10
63438,ICMPv6,1
483,OSPF,13
10504,UDP,1
33002,ESP,1
1018,GRE,11
65476,IPv6,1
55337,UDP,1
19711,AH,1
184,AH,11
56458,ICMP,1
495,ICMPv6,18
58699,ESP,1
362,ICMPv6,8
1015,GRE,13
486,OSPF,10
39488,ESP,1
64942,UDP,1
353,OSPF,10
220,OSPF,16
57215,GRE,1
40457,GRE,1
26491,OSPF,1
57744,TCP,1
5114,TCP,1
7806,IPv6,1
64637,ICMPv6,1
56547,TCP,1
34597,ESP,1
185,AH,9
361,ICMPv6,6
494,ICMPv6,8
15585,ICMP,2
52785,OSPF,1
352,OSPF,16
57216,GRE,1
6312,TCP,1
64954,TCP,1
485,OSPF,7
60722,GRE,1
1016,GRE,7
58934,UDP,1
3094,UDP,1
19178,OSPF,1
493,ICMPv6,6
186,AH,10
56038,ESP,1
32300,UDP,1
360,ICMPv6,13
1013,GRE,10
355,OSPF,9
222,OSPF,19
64445,ESP,1
32047,GRE,1
50089,AH,1
488,OSPF,8
50180,GRE,1
2863,UDP,1
37458,UDP,1
37469,TCP,1
492,ICMPv6,9
187,AH,5
1014,GRE,12
354,OSPF,11
487,OSPF,17
221,OSPF,4
25164,OSPF,1
39720,UDP,1
55219,TCP,1
188,AH,9
54734,ESP,1
64632,ICMPv6,1
971,IPv6,12
280,GRE,5
100,ICMPv6,9
233,ICMPv6,8
499,ICMPv6,11
366,ICMPv6,9
56165,ESP,1
224,OSPF,10
357,OSPF,5
57211,GRE,1
20453,UDP,1
189,AH,15
57741,TCP,1
48839,ESP,1
281,GRE,8
56014,GRE,1
28500,OSPF,1
970,IPv6,5
17621,ICMPv6,1
28899,OSPF,1
232,ICMPv6,7
365,ICMPv6,11
223,OSPF,9
54011,TCP,1
498,ICMPv6,7
26900,AH,1
27445,ICMPv6,1
356,OSPF,12
489,OSPF,9
31363,UDP,1
64887,OSPF,1
59610,GRE,1
57232,ESP,1
840,IPv6,15
590,ICMP,7
10,IPv6,7
62233,ICMPv6,1
56544,TCP,1
973,IPv6,13
497,ICMPv6,11
364,ICMPv6,9
231,ICMPv6,9
53910,TCP,1
59464,IPv6,1
282,GRE,11
31185,ICMPv6,1
53514,GRE,1
359,OSPF,11
226,OSPF,9
63790,ICMP,1
62029,GRE,1
54997,ESP,1
52469,ESP,1
56016,GRE,1
34347,AH,1
11709,UDP,1
56667,UDP,1
972,IPv6,12
363,ICMPv6,7
230,ICMPv6,8
496,ICMPv6,9
63073,IPv6,1
59082,ICMP,1
283,GRE,5
150,GRE,17
54131,UDP,1
358,OSPF,7
225,OSPF,11
18206,IPv6,1
53821,ICMP,1
57991,UDP,1
170,ESP,10
27495,GRE,1
12,IPv6,14
5716,AH,1
41992,ICMPv6,1
41850,OSPF,1
49567,UDP,1
51580,OSPF,1
592,ICMP,14
56583,ICMP,1
975,IPv6,8
49623,IPv6,1
842,IPv6,10
680,TCP,4
35670,AH,1
104,ICMPv6,9
20924,ESP,1
284,GRE,3
237,ICMPv6,8
151,GRE,7
56793,UDP,2
63126,AH,1
63076,IPv6,1
38408,TCP,1
228,OSPF,5
171,ESP,10
20336,TCP,1
55502,IPv6,1
54015,TCP,1
49699,UDP,1
681,TCP,17
670,UDP,6
56276,GRE,1
591,ICMP,19
11,IPv6,8
58751,ICMPv6,1
841,IPv6,11
974,IPv6,8
15413,TCP,1
3987,ICMP,1
40581,GRE,1
236,ICMPv6,11
285,GRE,9
152,GRE,10
369,ICMPv6,12
23308,AH,1
103,ICMPv6,16
227,OSPF,8
16101,ESP,1
37271,OSPF,1
61130,ICMP,1
48113,TCP,1
55385,ICMP,1
18766,ESP,1
64625,OSPF,1
58614,OSPF,1
14,IPv6,14
62104,ICMPv6,1
671,UDP,10
682,TCP,13
54136,UDP,1
54147,TCP,1
36073,OSPF,1
26102,OSPF,1
844,IPv6,11
711,IPv6,11
47208,IPv6,1
62540,UDP,1
172,ESP,7
56359,ICMPv6,1
977,IPv6,16
286,GRE,11
153,GRE,10
461,ICMP,14
594,ICMP,7
64992,ICMP,1
102,ICMPv6,6
368,ICMPv6,12
9545,AH,1
235,ICMPv6,6
55478,TCP,1
3304,ESP,1
21314,ICMP,1
33311,OSPF,1
63911,IPv6,1
14339,UDP,1
53903,UDP,1
18878,GRE,1
13,IPv6,5
54439,IPv6,1
550,TCP,12
58620,ICMPv6,1
460,ICMP,9
30895,ESP,1
672,UDP,10
683,TCP,11
843,IPv6,12
976,IPv6,13
173,ESP,10
710,IPv6,3
23125,IPv6,1
17943,TCP,1
101,ICMPv6,8
287,GRE,7
154,GRE,4
593,ICMP,13
367,ICMPv6,5
234,ICMPv6,3
61477,UDP,1
229,OSPF,8
16,IPv6,13
58999,OSPF,1
58380,IPv6,1
16681,ICMPv6,1
55193,GRE,1
49486,ICMP,1
684,TCP,16
673,UDP,14
27385,ESP,1
49598,TCP,1
540,UDP,14
551,TCP,10
53781,ESP,1
62351,OSPF,1
56212,ICMPv6,1
174,ESP,9
979,IPv6,12
288,GRE,10
155,GRE,8
846,IPv6,13
713,IPv6,11
330,ICMP,7
51883,UDP,1
596,ICMP,8
463,ICMP,11
108,ICMPv6,7
28584,ESP,1
55801,AH,1
53182,UDP,1
15,IPv6,8
34523,OSPF,1
48836,GRE,1
552,TCP,12
541,UDP,8
20117,ICMP,1
56344,ICMPv6,1
62483,OSPF,1
27384,ESP,1
175,ESP,14
712,IPv6,13
54960,GRE,1
289,GRE,8
8660,OSPF,1
156,GRE,4
54916,ICMPv6,1
845,IPv6,7
978,IPv6,12
462,ICMP,8
1294,GRE,1
674,UDP,9
685,TCP,13
595,ICMP,8
107,ICMPv6,11
18,IPv6,13
10093,IPv6,1
420,TCP,9
176,ESP,11
56394,GRE,1
848,IPv6,6
157,GRE,13
465,ICMP,12
715,IPv6,6
598,ICMP,10
57669,OSPF,1
686,TCP,8
675,UDP,13
60882,AH,1
54908,OSPF,1
553,TCP,12
56169,AH,1
542,UDP,8
332,ICMP,10
47636,GRE,1
106,ICMPv6,7
239,ICMPv6,16
17,IPv6,7
5864,AH,1
31905,ICMPv6,1
50686,UDP,1
177,ESP,8
49606,IPv6,1
10144,AH,1
597,ICMP,10
847,IPv6,7
714,IPv6,7
554,TCP,8
543,UDP,5
105,ICMPv6,11
421,TCP,11
410,UDP,12
464,ICMP,8
28454,ESP,1
49356,ICMP,1
331,ICMP,14
676,UDP,8
687,TCP,10
238,ICMPv6,9
59943,ICMPv6,1
158,GRE,7
4712,ICMPv6,1
19016,ICMP,1
11642,OSPF,1
178,ESP,5
6134,OSPF,1
52610,ICMP,1
334,ICMP,12
50249,ICMPv6,1
201,ICMP,3
467,ICMP,11
17806,TCP,1
688,TCP,10
677,UDP,9
411,UDP,10
717,IPv6,10
422,TCP,8
544,UDP,12
555,TCP,10
51103,GRE,1
51544,ICMP,1
5069,OSPF,1
159,GRE,15
19,IPv6,8
54850,ESP,1
179,ESP,7
24915,ICMP,1
8798,OSPF,1
45412,ICMP,1
55881,IPv6,1
466,ICMP,8
716,IPv6,11
333,ICMP,5
678,UDP,10
689,TCP,11
599,ICMP,11
412,UDP,10
423,TCP,10
200,ICMP,8
26434,TCP,1
556,TCP,9
545,UDP,5
849,IPv6,13
4790,AH,1
50059,ESP,1
52962,TCP,1
56201,OSPF,1
19224,UDP,1
203,ICMP,16
679,UDP,11
557,TCP,9
546,UDP,10
336,ICMP,9
413,UDP,18
719,IPv6,11
424,TCP,7
24025,UDP,1
53897,GRE,1
469,ICMP,5
55135,OSPF,1
19146,ICMP,1
56200,OSPF,1
9560,AH,1
64585,AH,1
558,TCP,4
547,UDP,9
63687,OSPF,1
425,TCP,16
414,UDP,14
468,ICMP,12
335,ICMP,14
202,ICMP,7
718,IPv6,11
109,ICMPv6,10
25145,ICMP,1
51766,TCP,1
62328,ICMP,1
51577,ICMPv6,1
61129,ICMP,2
59948,ICMPv6,1
548,UDP,10
559,TCP,10
426,TCP,11
415,UDP,4
10686,ICMP,1
50378,ICMPv6,1
27108,GRE,1
64568,ESP,1
37958,AH,1
65045,TCP,1
42289,UDP,1
25229,UDP,1
22671,OSPF,1
338,ICMP,12
205,ICMP,5
44210,ICMP,1
13975,GRE,1
54065,OSPF,1
21341,OSPF,1
10265,ESP,1
43954,ESP,2
52632,OSPF,1
427,TCP,7
416,UDP,9
204,ICMP,11
549,UDP,8
10685,ICMP,1
65044,TCP,1
337,ICMP,10
50851,IPv6,1
3581,ESP,1
50981,IPv6,1
44361,ICMPv6,1
58619,ICMPv6,1
65047,TCP,1
12369,IPv6,1
417,UDP,10
428,TCP,11
15670,TCP,1
46288,IPv6,1
207,ICMP,6
36140,UDP,1
15049,AH,1
63606,UDP,1
50068,AH,1
418,UDP,14
429,TCP,8
206,ICMP,8
339,ICMP,8
49380,OSPF,1
49098,AH,1
28303,GRE,1
490,OSPF,12
43707,AH,1
36274,UDP,1
36447,IPv6,1
45921,IPv6,1
53799,AH,1
50241,ICMPv6,1
44363,ICMPv6,1
209,ICMP,8
39430,ICMPv6,1
40607,TCP,1
64439,ESP,1
419,UDP,10
40777,ICMP,1
49390,ICMPv6,1
21478,OSPF,1
51135,AH,1
36742,ESP,1
17741,OSPF,1
52504,OSPF,1
51670,ICMP,1
208,ICMP,7
51084,IPv6,1
28823,UDP,1
13564,IPv6,1
492,OSPF,11
52283,IPv6,1
51230,GRE,1
50376,ICMPv6,1
55393,OSPF,1
42287,UDP,1
61283,OSPF,1
191,AH,9
60885,AH,1
51381,ESP,1
52768,OSPF,1
491,OSPF,13
1030,GRE,1
190,AH,7
20812,AH,1
29810,ICMP,1
16641,ICMP,1
44851,IPv6,1
37932,ESP,1
36056,ICMP,1
36306,IPv6,1
13429,IPv6,1
192,AH,6
63343,GRE,1
370,ICMPv6,14
45699,ICMPv6,1
361,OSPF,10
494,OSPF,10
50071,AH,1
63784,ICMP,1
61504,IPv6,1
65292,UDP,1
47531,AH,1
35902,UDP,1
56316,ICMP,2
33526,TCP,1
42939,OSPF,1
193,AH,7
13724,ESP,1
58934,TCP,1
56528,UDP,1
19047,ICMPv6,1
493,OSPF,11
21963,IPv6,1
360,OSPF,7
63428,ICMPv6,1
21271,GRE,1
39996,UDP,1
43521,IPv6,1
64317,AH,1
39784,ICMP,1
59166,TCP,1
64675,GRE,1
40106,AH,1
41388,IPv6,1
42996,GRE,1
16598,GRE,1
65333,IPv6,1
55327,UDP,1
8529,OSPF,1
62588,ICMP,1
23889,ICMPv6,1
58712,ICMP,1
28773,OSPF,1
44181,ESP,1
63212,GRE,1
62665,UDP,1
194,AH,11
18290,TCP,1
19834,AH,1
64095,UDP,2
43038,ICMPv6,1
230,OSPF,10
4219,IPv6,1
22677,OSPF,1
46596,AH,1
363,OSPF,7
3944,UDP,1
496,OSPF,11
64676,GRE,1
50371,OSPF,1
58407,GRE,1
17095,TCP,1
19783,IPv6,1
60059,ICMP,1
25185,ICMPv6,1
59605,GRE,1
15136,GRE,1
195,AH,5
54138,TCP,1
6577,UDP,1
55925,ESP,1
362,OSPF,8
37466,UDP,1
495,OSPF,8
8850,TCP,1
8983,TCP,1
64850,ICMP,1
12635,GRE,1
7788,TCP,1
50991,IPv6,1
14240,ICMP,1
9601,ICMPv6,1
39426,ICMPv6,1
59733,GRE,1
39789,ICMP,1
196,AH,10
21792,UDP,1
54049,ICMP,1
17660,GRE,1
374,ICMPv6,12
241,ICMPv6,7
365,OSPF,4
13175,ICMP,1
498,OSPF,8
232,OSPF,8
58534,GRE,1
60844,GRE,1
20634,IPv6,1
47826,OSPF,1
47835,ICMPv6,1
58667,GRE,1
13918,ICMPv6,1
240,ICMPv6,13
197,AH,9
17792,GRE,1
56668,TCP,1
41737,OSPF,1
373,ICMPv6,9
497,OSPF,8
63787,ICMP,1
49256,OSPF,1
231,OSPF,5
364,OSPF,4
29816,ICMP,1
38325,ICMP,1
57510,ICMP,1
17869,OSPF,1
290,GRE,10
981,IPv6,4
58922,UDP,1
372,ICMPv6,6
198,AH,12
6447,UDP,1
48290,ICMP,1
234,OSPF,11
101,OSPF,8
57338,GRE,1
64300,ESP,1
12507,GRE,1
367,OSPF,14
59021,UDP,1
199,AH,8
16992,TCP,1
291,GRE,9
21030,ESP,1
980,IPv6,17
23447,AH,1
371,ICMPv6,6
57419,ICMPv6,1
233,OSPF,11
366,OSPF,10
100,OSPF,14
30937,ICMP,1
59074,ICMP,1
499,OSPF,9
58537,GRE,1
57778,ICMP,1
61813,AH,1
59620,ESP,1
42895,AH,1
62223,ICMPv6,1
26125,ICMPv6,1
292,GRE,5
